0,1,2,3,4,5,6,7,8,9,10
14265,17331,16842,404,794,18662,1804,2852,749,7972,22284
2722,3116,3168,8939,13512,19388,3416,17095,4003,19018,8351
10297,5158,6577,6065,3941,12262,12430,7719,9198,15689,6878
3909,1325,13590,2621,15441,3460,10436,8876,14343,15663,9744
12724,2468,17209,4922,9224,9060,18594,10486,18022,18289,4271
14195,2623,16492,21917,20793,2530,18506,20556,18625,13602,12933
6753,13360,8156,18480,18927,1341,4614,6795,14196,17013,20955
3496,21318,9511,18510,16436,9841,20139,2371,16657,15205,4545
15475,3484,15403,10519,1318,8115,11872,4475,16835,19970,18929
3615,193,8414,14481,4633,3601,14305,10720,14042,23027,9952
2626,19141,2160,961,12285,10925,9473,13638,17856,14138,21063
16024,20261,13876,20509,1013,13398,4751,8438,22685,7808,19528
18876,2605,22777,16888,9492,13571,9974,9853,7228,15045,16092
6682,8055,3302,640,3595,19699,13946,2530,5649,7256,22145
9245,7116,3937,38,2599,4976,15313,115,5712,13778,9616
831,16545,14321,22587,19632,15704,5012,6628,7046,3896,6414
21947,22542,14777,416,15422,14036,5013,6833,22691,20633,22362
6950,19847,10319,19935,16445,981,6757,17710,5100,22256,14140
4554,10230,4941,20235,5214,18950,15875,8615,19923,17375,8836
17209,12724,10486,20040,4922,9060,2468,10832,18289,13380,2273
19119,16378,6679,21238,20512,6719,19025,14489,7598,73,18137
13800,12919,16629,9384,16620,4100,12293,2417,11055,11771,16703
8850,3082,12706,20883,9177,2479,17595,13068,4177,11433,19242
13341,16538,1466,17749,21801,6547,9183,22062,6356,19811,800
17774,14607,8414,9952,9903,10720,4353,14481,17649,23027,11309
1475,20321,5875,1597,11663,12596,11453,15371,7466,20275,2415
14994,6388,11422,13202,17936,20936,1240,10019,6028,11826,1583
9763,20704,10578,22078,18771,8128,14250,21706,5796,13713,9559
18709,10194,5242,12371,4961,18413,2362,7642,1265,4198,12700
2742,13963,11911,16107,12435,18636,22848,13095,10449,20710,15482
8725,22743,19617,19025,19272,19565,6679,1719,6170,16679,1305
15073,22242,13098,12945,18989,12665,10541,6992,531,5489,13144
11167,2441,23018,3135,21050,862,7802,5884,13078,7611,2235
4959,5833,8819,154,16418,6538,21329,9607,5489,9749,10541
9444,953,2701,8128,20704,10001,9559,22765,18771,14250,10810
19998,8829,3887,3888,15558,12019,8682,15248,13682,9191,148
22008,20654,14094,9766,3916,19634,18542,3102,16449,15949,2880
4751,1013,13398,13876,14708,7808,5579,13122,14214,20509,10981
4541,13663,16010,9921,19434,3769,9670,18035,23162,11519,20000
3667,4776,16330,7722,21220,13522,4074,19096,6007,19764,21176
21911,14774,9471,11346,19769,1860,871,9115,12323,12709,22120
15605,15193,15634,20638,5160,17682,18123,16822,11657,17560,23082
12605,6679,14175,21758,7407,19025,10979,10493,7598,21948,19119
9861,5510,8984,11535,8449,11239,1976,7325,14644,18541,9478
1266,2261,22024,12004,849,16240,21704,15389,1385,5260,4546
12023,8348,18954,17406,15115,6607,14122,7432,2358,3114,1126
10642,11362,5161,7466,15625,10157,5055,1710,18829,5708,19659
14628,6481,8544,6501,19144,17735,7093,15967,13627,20625,2975
2633,2626,961,9473,19141,12285,15563,2160,13794,21063,14138
21350,20538,13127,12826,12980,4452,23005,9552,19142,10343,1773
14295,14664,17963,17997,15731,10664,12199,18469,7162,20914,2346
8906,6869,9110,3784,13939,4027,12040,4446,19859,11010,13311
10708,17753,10505,22802,21820,22138,6519,15813,14458,9434,9832
5432,12727,21545,18911,9201,9137,3495,13917,23199,12541,17977
10198,290,14927,6627,10866,22672,10116,9413,4235,19738,21890
1051,3342,22154,12361,5287,19278,1080,16132,15528,13258,18342
3153,11175,18416,1535,11262,13551,12627,2025,11127,2989,398
21408,17793,6266,1169,3129,18683,138,159,13555,1274,6087
18284,12723,19084,8199,18287,3513,10932,12199,15550,11957,18506
120,2657,11884,11937,12447,13045,1377,4008,19844,20857,3830
12023,3652,20650,18954,6607,8348,4072,7432,17406,15115,7314
2742,22848,18604,11911,20988,20710,16107,13963,12435,13095,16887
17013,18480,13360,8156,21211,10689,19234,3656,18927,6795,4614
7087,6679,19272,20143,19984,5333,22634,21948,7598,16615,21565
21928,14348,11477,12526,5742,22904,8255,17647,1972,14609,2631
664,12264,7115,14933,17972,2397,15109,19813,11679,10051,21768
16428,14717,9941,12501,6630,20516,11485,22598,5401,6434,17785
10009,9691,1270,19025,19119,6827,21565,5462,19272,10749,21758
4261,4834,21554,11989,10722,13740,23207,3293,20543,16579,5593
3909,1325,3460,21914,13590,16703,14343,2621,19233,1442,18201
393,7609,395,22107,19562,12179,15490,18131,69,7225,1042
10388,21651,12487,4190,2907,16067,20470,21767,16460,11866,19855
21026,4652,21421,10786,8899,2244,12388,12108,11471,9138,6304
19547,20764,3993,12758,13408,2383,18652,19181,23062,20298,3470
8904,13725,537,17142,9163,22750,10571,20060,7543,21416,217
22857,7085,8190,15120,14268,9644,13634,20863,18299,20254,1873
8083,17463,4708,5290,18141,12017,22855,16193,8188,12572,14224
20764,19547,12758,20298,3470,23062,12668,13051,14045,2383,13408
5565,22612,11252,22682,16055,2391,15127,17911,15477,19166,11305
22707,15334,19864,11846,995,1582,20832,20591,16081,7676,16207
9029,21822,13229,18792,5801,1189,12999,20845,21225,12382,18300
17177,14215,6239,9005,2118,12747,5384,4229,13534,4914,11492
393,69,7609,7225,22107,1042,11249,12179,19562,18131,18809
6093,22546,9139,2869,438,7746,10241,11633,11011,5814,22621
7154,19173,20068,22516,22914,17442,7251,8742,7179,23037,22043
7722,4776,18307,16330,6007,13522,13615,19096,160,4074,6963
9477,6500,17217,15514,12915,9441,864,2634,3261,15501,12479
17331,404,14265,16842,2852,794,18575,1804,749,7972,14879
15009,1693,19947,20823,13765,3164,18091,21301,3579,1082,11461
7119,20970,19287,3785,18016,8282,9464,13608,14910,16580,11178
576,21870,8716,18442,7553,12869,7796,10003,2542,15399,8524
6501,7047,14628,6481,19144,2975,11266,8544,13627,19593,20233
17562,7936,16603,654,550,21468,2368,12244,9742,770,8168
12591,17943,22928,5168,1350,8099,19028,18881,8929,22333,14680
10720,23027,8838,11280,9952,8414,14481,12864,14042,21536,14450
10429,485,19636,3788,359,12797,8396,18933,2401,20976,19577
6424,3793,13691,6393,10652,18411,14725,20186,16515,10268,15089
1387,20666,11854,22409,14220,3370,9292,4715,18068,19905,17535
16112,18735,11597,16714,1171,8328,21583,10824,8989,10199,20145
5686,14654,22392,16298,15973,4699,1642,1038,16938,14161,16322
15871,20030,3847,4673,20595,575,19160,16754,10978,6248,3151
14094,17580,20654,22008,3916,19634,3102,18542,9766,2828,18611
15597,19847,981,18592,16445,10319,6757,14140,5100,622,6950
16933,2557,10497,22053,11529,6962,15565,16991,1909,6237,3280
9544,280,20032,6709,7588,22816,14666,6659,10879,4319,15079
2312,7868,10064,15198,22586,5136,5186,22530,19065,15581,4131
12661,2726,2015,22303,19907,7835,20193,9665,20938,20018,21803
4802,11740,20207,5187,7491,22761,7217,9316,16920,20586,9452
13545,21408,17793,138,3129,6266,1169,159,13555,12434,5385
10404,9639,14967,14221,17780,9052,4879,13873,15621,10077,495
10468,5483,11518,22430,15180,3178,13928,22463,7410,4742,15268
22488,15330,8390,8166,10418,18065,9020,3395,21663,6039,8631
8340,4423,13287,349,185,16364,12965,7661,10663,11465,17263
15325,2645,12171,1933,9488,8345,1627,8512,12552,11701,13320
12541,1195,1816,9706,15292,20175,17977,22014,16813,3802,18962
12625,2722,8939,4210,3964,10328,3416,8351,11615,6452,17006
4329,4659,2109,5786,11721,6674,3709,1151,15404,570,4253
4182,13695,17033,15651,17238,17048,11120,11428,3902,4476,21787
12517,19306,11924,12705,20947,4012,20700,22938,6315,924,6552
10085,11929,1767,23219,10510,18915,19802,3743,1382,22683,20247
20843,9395,6138,12602,14102,7375,3198,15820,23145,20050,2162
22164,23148,22178,1347,7061,3502,7324,10685,3457,11091,1501
1737,8973,14601,860,4719,16732,8502,7694,3149,13997,6559
17498,18401,6478,11867,8414,23027,9952,17774,6141,19900,19410
16586,20679,4768,8552,7213,12648,19476,5470,19513,5212,20930
888,1325,2621,22527,18545,3909,10436,15441,4732,20645,9668
15426,1087,918,7436,1904,11674,18900,8527,4919,1217,23053
21408,17793,18683,1169,3129,20360,18632,5943,159,13545,4326
18216,22447,16275,1534,14974,7489,1172,3610,9628,388,2035
12474,9046,1569,13244,19668,23206,2402,3773,20222,11607,22440
9131,5602,14414,21942,14850,7713,19208,9293,16285,162,8244
3708,23146,5155,11131,4183,17873,20165,14596,2492,569,9929
596,5791,12160,5602,88,9131,21942,9293,14359,19208,5036
1215,19025,14911,21948,16088,21308,19119,3984,6827,12580,7598
10194,5242,12371,18603,8879,9547,21815,20190,3431,11453,19020
9286,9451,17297,18211,6392,2978,6220,19372,8200,178,19950
5304,21088,15291,8030,10300,22595,6055,21306,1378,19317,10541
22442,9172,2477,18749,10918,18506,20646,10541,5489,11261,17997
17112,6501,8544,20625,2975,187,18794,2861,14628,6481,12469
17793,18683,6087,21408,1169,3129,13545,4326,12434,5943,6266
13319,7702,12837,4213,19158,22558,22518,17235,12058,8563,20611
22040,2586,18364,1672,15348,3567,22606,16289,14904,22384,4397
16416,2605,18876,16092,15720,17132,13571,9974,6861,16290,19807
5630,10481,8181,5166,23103,22187,16311,2293,16452,2514,3676
3018,11216,10506,15959,1682,9733,22951,5813,21833,8480,923
10067,19040,19885,15619,4625,482,2653,5343,12210,17009,19901
13876,4751,7808,6621,1013,2420,14708,1228,22919,11490,8944
5475,3868,6897,1700,12279,1593,1040,9852,2885,4486,21052
14334,13430,7161,11224,22239,14498,23145,14128,15820,5409,15830
696,15544,3124,19301,16461,15463,17333,11825,6372,6363,7377
9723,14840,19093,6506,20512,6679,19025,5333,19272,15872,7065
18889,11950,22665,22449,1201,2781,14754,16851,8044,17781,7996
5147,2334,16613,17027,6374,17292,5804,2953,15439,20231,15285
19899,23188,9285,13540,18375,19861,1484,19808,6789,20601,21396
4129,22854,5499,20280,8804,14731,15898,13916,16253,1838,8818
14569,15633,15892,8509,21897,339,2075,2697,8349,6057,2431
1159,844,19239,10144,3369,15670,21406,16689,21250,22673,134
18865,10425,8002,3901,10438,12619,12898,21268,18221,19640,19409
3665,20833,12997,1483,7178,9718,1655,12549,8525,7767,10478
14804,4029,20096,3004,18976,11856,13226,10387,14549,14768,22550
16112,21583,1171,1624,10824,11597,8328,9587,5466,20957,8718
21545,3495,16876,16813,6083,2932,22014,2884,13917,12541,17977
16038,2917,8366,21023,5754,9951,21118,4221,9700,21606,223
13602,19217,3342,22154,232,15528,12518,9181,11814,15939,13258
12350,763,7034,2373,15092,6566,7236,22881,3581,11860,6112
14695,5505,14215,12747,6239,2118,21708,4670,1075,4229,17177
21846,10101,11817,5215,1893,18891,23211,3985,9454,21732,15314
576,20521,17277,12571,12869,4518,10003,19121,15394,15399,2542
8445,5315,10032,16774,14333,3339,595,18757,17286,10643,2836
2269,8694,1864,7459,11440,11686,20692,12126,13965,2017,621
12667,1686,2482,8784,1051,19278,11601,3342,22154,15177,15528
11362,13282,5161,10063,18829,10157,1858,21433,4918,14032,11032
10780,945,20331,7670,15984,17102,16803,19637,12337,258,7232
13963,20710,11911,5069,12435,18604,15482,15386,1343,13095,2742
18712,2477,22442,9172,19035,15140,8616,15515,18842,22576,5591
14580,20408,16864,14086,21851,21210,874,8421,2558,19557,8710
11881,15902,13592,15796,1036,5774,22493,14084,20247,19035,13254
10852,14834,14724,6124,8740,1138,3143,3421,20365,7643,13619
43,18592,10319,19847,14140,22256,15597,622,2619,16445,981
10388,11866,21651,4190,12487,18646,2907,16067,21767,16460,20470
13135,16802,11545,2732,17305,6346,11298,11325,10541,11135,3513
17899,15115,12023,20085,4072,18954,7432,8348,7314,6224,22453
17286,14333,16774,10032,3339,595,18743,2836,10643,2122,13134
19998,3887,21641,15558,22361,15248,8829,7194,18610,13682,20529
16967,11924,19070,12517,13888,6543,17322,14298,13431,15393,4012
21555,7075,20703,12354,22460,5095,10004,22001,18467,17617,17289
2803,9480,12144,22038,21048,21202,17025,21788,1390,20223,5138
5753,20587,12337,17025,14651,806,9282,21048,21788,5138,945
18823,21468,12918,9742,10734,550,13637,1406,9356,17434,4849
4012,7593,21892,6552,2048,3921,6315,20071,10819,8760,6543
20728,8770,22987,2875,21254,14267,1328,22677,4730,20789,18169
1160,10509,10712,16951,20916,19933,12732,7806,22391,23052,3990
8244,16190,15319,14414,4531,11827,2064,16285,162,15054,9640
1994,10508,22449,2781,11950,18889,16851,13491,7996,18200,17781
18229,6088,1164,8561,2764,6269,19078,10156,14995,16349,743
3153,1535,11127,18416,11262,11175,13551,2025,9816,398,2989
20704,9763,9559,22765,8128,11186,21706,11507,11718,7211,10810
17026,16096,13664,14296,5494,6477,23013,10370,11453,9140,18559
16153,5139,10406,9100,10805,20980,1805,4384,8878,2231,9088
19025,19119,19272,20113,12192,6679,7598,5932,6827,18355,5333
5090,19079,9697,21868,18440,5008,5116,18008,6247,4757,5948
17558,14761,15807,7449,21373,2408,19131,7860,11290,2099,12935
3767,21263,10130,2888,6997,21916,6872,18317,9981,2374,5489
12937,7238,6025,16900,6674,1151,5116,11468,22785,11561,1357
23062,19547,13408,20764,18652,2383,19181,3470,14045,21274,20298
14333,16774,10032,18757,17286,595,18743,3339,9086,10643,10190
22205,7875,8294,21100,13527,6958,17786,3147,21139,1511,15254
179,10965,3245,6240,1992,9893,7797,9985,13957,4781,11450
5064,3786,20421,6545,22957,13671,20781,7821,17210,17723,10473
375,19605,6398,17923,21336,17844,3449,9222,6800,16517,582
483,7189,13360,8156,13844,21211,1341,10689,18228,6795,17013
16621,7012,2937,942,16796,14423,7460,19754,21632,23223,3953
2065,7313,9099,7329,7468,6821,11977,6083,173,17918,21179
19975,15016,15895,14150,20911,9015,21401,1264,16087,5821,4804
10429,3788,485,19636,12797,359,8396,19577,18933,11794,1622
13299,18117,5255,20784,17984,15372,11148,18244,14635,14616,8152
17880,16374,7934,6395,3219,18386,22796,17183,327,3965,20673
1189,9029,18655,21822,21225,13229,5801,18300,12999,20845,14824
18244,17984,11337,20933,5255,1457,13299,17444,14635,16818,13573
14628,3173,20233,11266,10488,2861,6501,15967,724,20625,6481
15142,14117,22924,14168,20028,8085,9729,2130,19943,12194,12325
14777,9540,6833,416,21947,14669,21883,22691,407,22856,14482
13108,21894,20865,4444,11443,2369,2342,15165,15942,4458,12385
19119,19025,22197,21948,21758,20009,5431,21308,10493,21565,6170
11567,11973,4936,8929,21715,1571,4717,22487,1291,1088,20527
4895,15901,3193,12226,22157,5190,14752,4830,22307,12001,11401
22447,18216,16275,1534,14974,1172,4312,2035,18703,19702,7489
15220,10809,12484,18138,4853,21813,13363,15682,9114,6564,11532
8010,738,9567,15245,5616,17643,19501,12465,5744,3175,6713
12318,2299,13748,22515,13746,9099,11977,16784,21545,16813,3224
22716,5817,18969,8008,22398,7187,15826,3995,2433,17369,4985
20156,2419,2171,22137,14055,4617,14371,973,3092,2104,14337
203,4048,627,10998,20080,4681,17784,21229,8893,5157,11712
7719,8127,20330,6878,21276,12814,6577,6473,8100,7980,21725
393,7609,19562,7225,22107,395,12179,15288,10499,2899,18131
12123,23083,20131,8414,12251,23027,4094,19900,17796,19497,909
19410,17774,8414,9952,23027,10720,9143,6141,16163,18288,14481
14877,2743,22104,1512,16119,9040,428,4197,15699,22511,18383
7084,15169,14595,21979,1312,17471,19679,5219,5422,14889,22192
12570,10435,20399,1866,9246,14137,19883,1928,20379,16447,2239
2075,339,9509,6057,8349,21897,2697,14771,14569,2431,20961
13541,10006,23025,18029,21545,12727,16730,9201,17977,12541,12652
3113,3798,1873,7085,8190,12390,15120,9992,20066,6935,13634
21655,3865,14786,945,9282,1707,17459,17025,11819,7232,4015
13998,22201,7837,9878,21361,81,13871,8315,21601,16211,22026
9537,1997,2807,13522,4776,7722,160,16330,18307,19096,18614
19743,12815,11204,8335,14001,6222,13317,8052,16233,4272,8252
5508,21678,16854,22427,20767,11890,5049,7261,5114,89,10911
18763,21468,12918,9742,550,17434,8168,22347,13637,1406,16603
1466,21801,19532,2044,16538,20338,19811,10204,17769,800,17898
15148,1363,9663,6400,6399,748,1134,13070,16394,2740,4134
15044,14749,2436,6877,1492,5656,8397,16625,17819,22272,10826
3916,20654,19634,14094,18542,3102,2880,22008,14539,15949,9766
18889,14934,22449,5021,7996,17781,10508,16415,7508,15433,837
11032,1710,4918,21433,11362,10157,15625,1858,547,15467,3911
5908,2918,3463,5403,226,4560,4147,12854,17550,20132,7725
23115,3967,6946,22104,18383,4197,856,9040,2743,14877,17004
13192,12367,12209,9684,3519,9901,9397,11695,3322,7253,10723
18294,2574,2709,4091,7951,15379,20167,7685,7298,20981,3334
2118,17544,14215,4670,20373,6239,4914,13413,6858,12747,5384
15163,14967,18574,9639,5189,14221,10404,6368,495,17780,23011
11318,13373,9136,18276,1470,21974,19261,13880,5836,20907,443
4652,21421,6888,11471,13923,9138,12388,17382,21499,10786,21749
20928,12958,17861,19836,8693,23203,3122,20768,5995,9027,3325
17537,8742,20068,7251,17442,16881,3087,9534,8137,2893,19173
8651,3823,23084,13149,13305,1148,18205,20047,11233,13710,6776
146,3342,15528,22154,13037,12518,1686,18342,189,11814,5287
14321,2315,16545,6628,4488,22400,19632,3896,22587,12423,11135
17477,19726,3345,11170,12660,1786,13217,5200,21316,10259,15118
4394,12023,18954,8348,248,14122,15115,1126,20085,7314,6607
17573,14987,6569,22987,2938,3894,10267,20728,10321,10918,21149
20915,19863,17172,570,19079,4757,6674,15276,5786,5116,1151
1618,7619,13306,13831,19945,7928,13633,4164,7409,19767,12007
12882,2381,13810,2673,2087,22415,8942,9147,1310,10679,2012
16377,12801,7232,945,10780,17025,1150,15152,9908,20587,4307
10861,22686,5617,17383,16203,54,7208,10228,22644,11453,8598
3157,15867,4966,16850,19966,9593,16400,12717,13575,20243,7218
8414,17774,3739,2001,14450,23027,18206,6376,14201,10720,7327
13151,11937,13045,22942,11884,3830,2657,4008,21919,20857,1377
15614,15297,6162,7907,8733,11770,15672,20920,5253,14838,4209
20399,10435,14137,9352,12570,19883,16570,1244,1866,19818,9246
9002,13335,3915,8003,3766,10588,11656,19127,11300,19777,17385
16288,18886,7509,7214,19584,17596,18132,16638,20220,3226,16129
6369,954,2304,309,22500,3775,5962,5865,1763,10285,22314
11318,13373,443,7555,4693,9136,11322,13006,20907,16459,10374
20454,13875,19003,14215,6239,7037,13534,5384,12689,12747,5879
4659,570,14565,13046,11468,8496,430,1996,17163,8605,5116
9874,21299,9272,18392,19124,1990,15337,2819,8302,7877,16895
13524,21856,57,2305,820,554,21743,21402,4900,18287,18738
11805,2550,17824,7713,19208,9871,9131,16285,8244,88,17121
8002,3901,10425,18221,12619,15503,2567,2387,5015,10438,19640
3342,11814,12518,22154,19278,13258,15528,4971,18342,8674,1686
7239,1362,9205,15509,3646,6030,292,15721,17582,20559,20343
11461,20823,13765,19947,1082,1693,15009,3579,21301,1177,5221
6025,6674,1151,22086,11764,14584,1764,5786,7949,12781,13481
20433,14119,10233,474,9082,3711,13645,22058,18367,15885,14870
1137,11069,22183,5006,21027,14346,18176,7029,4292,363,15456
22707,19864,20591,1582,15334,995,20832,16738,16339,3600,3718
716,20612,11247,9932,5942,21940,18037,11430,22247,15431,20449
11283,971,12737,16062,8949,3210,4303,699,12169,21691,20351
22447,18216,1534,18703,4312,14974,2035,1172,16275,9628,3610
2605,16092,17132,12759,16290,15720,9974,6876,19807,16739,19426
16617,7850,8808,19616,5372,10126,2901,16159,5445,1751,18378
3210,971,16062,21691,12737,12845,8949,4303,12169,11283,1897
13320,15325,12171,1933,8345,1627,9664,980,11701,9488,22118
9890,2733,1727,13308,3781,21684,8041,19879,10799,15034,1316
19028,22928,14680,8929,5168,1291,1350,17943,12591,16943,22333
8280,1084,5815,18254,7925,2274,3371,12120,7446,2335,7121
576,20521,4518,12869,15399,2542,17277,5829,15394,10003,7553
10427,8674,189,3945,2144,9181,4996,11551,15528,12554,3342
2678,3753,23033,8237,21412,19005,12978,9565,13340,22411,881
18132,16288,3226,18857,7509,22502,16129,17596,20220,7214,16638
5916,10953,8165,19044,11307,16607,22819,3729,1667,5991,18456
11362,15625,11032,16464,13609,11861,4918,18174,7466,13282,1710
